grid_id,n,pd,mpd,raoq,fd,fdr
44309,194,7915.0074020212,230.81045573559595,15.082818417965093,707.3606923078613,2.2709371520264288
15062,9,1149.09306,419.5659696111111,17.163806484745603,0.006929786984346854,0.5371430806470958
10900,5,15.068189,6.038532400000001,1.9128603332773975,NA,NA
28725,7,766.5069950000001,234.88258123809524,13.722428855578167,NA,NA
16678,70,3562.902802,260.8410215341615,17.93990709127104,281.60916944455425,2.0239782862143745
27741,122,6293.670424006,306.55225197720176,22.129867209894517,1466.323343670543,2.487589520383485
17236,6,999.781407,469.03199013333335,15.496628004460742,NA,NA
53515,75,3115.567637003,211.97177784008,23.762914542922225,382.93670627063784,2.1032498890942564
30464,8,921.152336,239.87501667857143,18.889344563686468,NA,NA
31418,205,9481.7772350426,233.06898775804353,17.837891972698326,1865.3386956026584,2.563567236320582
46916,482,14914.84463257,236.69135293531517,16.21666395119723,3311.726142308776,2.75427184117933
29625,3,318.489083,212.32605533333336,10.23641772518021,NA,NA
12496,3,765.8856209999999,510.590414,16.63801430921518,NA,NA
27536,15,1642.316404,367.041661047619,21.12818911778024,0.5689043102520067,0.9319227268412323
15462,22,1327.753549,354.9009044675325,18.358363560351698,1.585803369169445,1.0593297449628405
17499,245,8483.0761166,392.676004953001,22.08196082875653,2926.10238740028,2.711978172765645
8124,3,231.69611399999997,154.46407599999998,4.872726100699709,NA,NA
43763,1603,28497.6839166384,234.22754799976613,13.189051726346007,4855.556076547725,2.8892150720889296
37493,449,15347.9177735682,245.71584322200678,16.78085858826108,4202.904330630975,2.8375510790503777
16207,206,7898.9874296,378.8558669800805,22.30599080413147,2286.8960826958364,2.629697562529047
27470,25,2392.149379,261.56549944666665,18.37336123805815,8.715852138377226,1.3108069390344648
10629,13,1475.061119,376.3043536153846,21.297246488238645,0.11012484220520277,0.7589893157361212
26252,11,1375.151493,402.3216178545454,18.34988787304621,0.07451580159496027,0.7228214754272266
35222,25,1582.826522,206.34113136000002,19.41164282782231,17.724111870539257,1.432420607369269
33957,17,1456.5313060061999,227.45156039778826,23.044373641511605,9.035946011955406,1.316729917866345
13099,3,765.8856209999999,510.590414,14.202956698596964,NA,NA
12899,15,1123.307669,243.47263,11.911554136027357,0.039941397139519025,0.6686177573594109
13518,4,766.0106049999999,402.282066,15.068433153521472,NA,NA
61063,43,3473.829934006,250.44619508998005,15.199855003229118,46.38399581328511,1.6154592963057093
60297,218,8965.0261765248,255.7887934194978,16.047101530190506,1362.2616055131584,2.4648049901144615
15488,16,1327.63832,331.524457625,16.053841913587352,0.4885921384318375,0.9143622956918283
25843,108,6093.362031,305.3209125470751,18.080179854041354,488.65197519832145,2.1683278969380004
37948,361,13794.0776335942,251.69503276303342,16.63979195914715,2683.8573746736747,2.6828409652062337
9782,3,700.833324,467.222216,12.733183969638745,NA,NA
7850,2,14.684863,14.684863,1.160752072918881,NA,NA
8959,4,771.111898,403.98249699999997,16.371506333173784,NA,NA
10412,17,1068.034956,275.48325483823527,11.40676155332235,0.06993065530204445,0.7171061543818356
9146,7,905.242036,368.83026,13.329732090961075,NA,NA
34464,597,18188.6085001046,239.40628716108137,16.09770163309994,3904.5425444831258,2.8115529689170407
51118,614,17644.1612175544,233.1723981046402,15.257591145721246,2970.243455669395,2.7170586051297634
28416,336,10311.873956603,300.06126584684444,16.757853951974774,1113.270503318423,2.4033946373009276
10626,14,1598.795356,371.17279658241756,21.315044848211095,0.2872507306642896,0.8556233791174885
11571,3,231.69611399999997,154.46407599999998,4.872726063073865,NA,NA
9903,7,811.549012,257.50948066666666,11.482518474041486,NA,NA
8915,1,0,0,0,NA,NA
8036,5,927.724801,470.9495342,18.57404910395829,NA,NA
43778,1277,25121.2084936124,232.88794400564905,13.031680002251296,3921.0302427642964,2.813034276341005
23591,43,3602.613682,283.35828676633446,19.17702737131131,76.65154344989912,1.7201452203218075
44842,531,16817.2085495858,250.68510714064226,16.56370421843068,4141.709246589553,2.8323534685631926
39890,884,21164.453045154,233.67307109745033,14.865634109916604,4954.440623786908,2.8965053066430686
29302,411,13827.3436615324,294.63776512124247,16.748523600235742,2482.6000077530043,2.6568274155150524
16061,43,2039.678009,299.6097582768549,13.549971927768977,6.781037169956662,1.270316723735737
9802,6,961.884823,427.2837448,16.094468615075314,NA,NA
12020,10,944.3437739999999,349.84288399999997,16.277502015879445,4.352130996896426e-7,0.16026465200645065
32647,2,247.46847400000001,247.46847400000001,9.389210329767746,NA,NA
39246,286,11455.121984558,258.28550162965354,17.293778337912162,2134.808701469779,2.607173123860823
22717,67,4211.412566,341.3339686286748,20.619952607810287,306.57795210468976,2.045585397779349
11600,12,1123.065858,292.0133732272727,13.255351407870865,0.00431495521223787,0.5062581602107717
46830,430,14028.3980810422,231.66626578790002,16.80012922311653,3825.982943916551,2.8044188572849253
48535,862,20650.9725790842,234.13697380458296,14.093054596923254,3659.3882888770227,2.7888558155917664
6997,2,14.684863,14.684863,1.1607520345872886,NA,NA
58473,294,12295.0979530392,255.88717695429605,16.430207084237743,2424.134610305188,2.6489245693526167
55447,405,14540.1658990674,233.81030262350848,16.245218945397212,3226.8228455288913,2.7453447570293945
33393,479,16636.8824805664,245.27037468101028,16.803678086222543,4590.533513701979,2.8690155049169594
35230,13,985.472218,213.15941317948716,19.924946993155235,0.24529417910038678,0.838901373209403
31739,6,718.700072,242.24550726666666,17.564941396700466,NA,NA
27871,8,724.837393,226.60537285714287,16.51802938639675,NA,NA
15655,8,1073.599649,433.8054317857143,16.082915109810695,NA,NA
11731,23,1271.499085,252.55989506719368,10.888575643255349,0.1196030057316306,0.7668629603381523
24018,63,4111.575451,338.7369485028162,20.966186013345702,284.2419074491221,2.0263339163099183
22575,201,7929.2491338,314.8542275548856,19.00231017660744,1521.67445129388,2.499137887809922
16057,46,2148.66405,320.07999320483094,15.530536078184225,11.03595068276401,1.3500542454368225
21255,63,2980.481084,341.6857352299027,22.020820195643896,190.47484321292907,1.9274348317433005
13288,19,1320.124487,358.79633971929826,18.10482574150307,1.6704313153014205,1.0662365796125586
31777,3,318.489083,212.32605533333336,10.23641775207999,NA,NA
16243,76,3930.871312,288.1384206508772,17.409383815765842,230.56593371172508,1.9740102006502798
21811,202,8002.538979003,350.51772883235327,22.557090522260246,3664.3871760076086,2.7893317438612657
36543,24,1702.898507,214.87567607246376,17.675132846206704,8.37366370976315,1.3042607934591852
49487,49,3310.5929400180003,230.5377689667211,18.939184218252485,99.69501970406809,1.7776005785370144
58708,51,3572.321975,253.69914904313725,26.82714764310747,422.6914182021811,2.1293788141305923
9162,5,239.195858,97.12183279999999,4.486590213255558,NA,NA
24106,41,2789.1975159999997,344.8780944317073,17.74891448506039,51.648909126092796,1.6373165215730694
15253,8,1009.285501,362.9187336785714,13.959645532438016,NA,NA
25754,9,943.912422,232.64220683333335,21.230944901765554,0.02390197382369158,0.6270529578807714
43556,1131,25472.9910526796,245.1384065519619,16.330405010886253,8458.946783764199,3.096809828080071
7766,1,0,0,0,NA,NA
15652,10,1079.920394,424.54584795555553,15.111392004193474,0.0021472432626883325,0.4639649316877679
12402,10,1174.231392,404.0636601333333,18.24459843346223,0.010282551254843232,0.5643033264773056
17373,29,2073.145239,290.3146900197044,15.501399727219232,8.139905589008201,1.2996530220068852
59580,234,8093.496252502,248.03735289686605,25.363544479355976,3854.8628186433034,2.8070562532014662
22790,13,1155.184274,253.1287184102564,18.45759327048957,0.11788584856922552,0.7654779925103086
27440,8,724.837393,226.60537285714287,16.518029386784196,NA,NA
41612,1076,23285.5201621132,233.50237484220574,13.890928705183937,3450.345883591486,2.768425425527652
16496,43,2268.518992,321.30368210852714,16.15453057474484,17.835520849481853,1.4335430005269403
45189,409,13744.7111965718,243.69069921148298,17.430916247691723,3151.2769447266674,2.7372270396268346
16912,14,1428.075468,435.1385422417582,20.146908601416353,0.23266214416435282,0.8333754751890486
7673,4,766.042934,402.29284233333334,14.226096733398299,NA,NA
71417,3,277.28840999999994,184.85893999999996,5.0325306341510405,NA,NA
19737,9,740.1044310000001,216.37959294444445,17.46474678886331,0.010686230464371319,0.5670261225256691
35253,38,2335.552827003,216.56966199162304,18.21335532106961,57.525867298234516,1.6595215519164734
19245,111,5504.403641,338.68104635904996,20.924291438943015,854.4647700888241,2.325207794740461
13930,8,853.870194,260.7709194285714,12.031940471590596,NA,NA
36081,53,2864.539087006,215.63093098571264,18.38156651540751,98.49344393405364,1.7749082800210934
11073,9,1383.7490169999999,389.5517912222222,17.82581688892276,0.0020258107667776764,0.46060098181982245
7388,4,14.96716,7.488968166666668,2.1361512998214764,NA,NA
28834,73,4315.841725,359.9697270281583,19.699592368544845,194.11232932120927,1.9319978560353404
23635,31,2014.120053,308.76735122580646,20.26929897814995,45.76510247268966,1.6127490876874606
14142,22,1755.240504,377.2937890995671,20.08943310754547,4.739792419751176,1.214702471864462
15700,4,650.3028939999999,325.159302,14.068270204680914,NA,NA
23011,205,8239.7128058,314.0069149345385,19.48268998882997,1739.4991301661087,2.5412829751119035
38286,38,2161.560444006,220.1248100572148,17.641369836106406,37.560599248565076,1.5734087609798026
10715,4,236.92239099999998,119.31141099999999,4.757832889248791,NA,NA
22823,72,4310.36645,284.5922642492175,14.574855468753789,122.9914664011839,1.8248802560603046
56736,125,7004.8797220062,254.72498919390566,18.18483322947007,637.191892026117,2.241474384472017
17578,4,356.054471,196.80621333333335,6.798592601031457,NA,NA
41169,1270,26425.3178241128,234.0908381948948,14.805902802656172,6191.344069427973,2.978332066861461
18086,31,2142.373008,331.33521513548385,16.726938574759238,18.651298086460802,1.4415796164937542
45750,391,12632.5278356,245.6311637372549,16.50473825686631,1829.4948942111153,2.5573572452598308
23170,54,3563.392066,263.5690555171209,16.147514489850124,132.8048912338925,1.8424756578093908
15430,11,1329.764151,288.96871032727273,15.440201730169802,0.09517529863396311,0.745273245865966
56848,155,8136.6853270172,236.3956732070925,14.856847447225823,734.594572502027,2.2816864557638437
27449,5,595.829468,241.31039600000003,21.04352311990206,NA,NA
36952,43,2706.630315009,223.54014063386268,20.104290126634798,106.62023425704614,1.7925858091588172
43322,1135,26325.1895031104,237.15391715720025,15.995504374122007,6604.3180206215475,3.002468759098203
34659,242,10282.4763990244,229.36450567272584,18.983733999323068,2509.669731367023,2.6604314404320175
27080,20,1403.0296210000001,223.20157886842105,16.548937774822523,5.518133676472932,1.2380096420352957
21903,41,2752.263122,286.3543700707317,20.48474329961541,105.9628761925329,1.7912005637245598
41273,407,13105.848531058,228.8950817892249,13.434889949451634,1441.0648324207727,2.48219239099873
21002,106,5007.469907,312.2998197484277,18.885591209077496,758.2327387527461,2.290737453258208
20815,82,3640.321033,345.51888465371877,22.861664050003906,361.0750699786025,2.0878518947034475
41189,1198,24541.9175075914,233.08191218624526,13.964399510017259,4920.542800879615,2.89402065712328
55239,73,3538.570025,213.9578538150685,24.443881591998704,448.01297737029546,2.1449211137935653
56311,409,14366.5375690704,233.72532692121774,16.07025754845503,3142.3637698988146,2.7362580821480282
24269,105,5155.0015539999995,359.47083563223447,22.072470337567527,733.996819814502,2.2814542919870378
13310,9,816.8196439999999,205.41382516666667,10.446106485990338,5.0488787445568233e-14,0.021772052234407587
19773,3,773.834292,515.889528,18.483254212311675,NA,NA
29591,5,601.706876,243.04448539999999,14.875552775889407,NA,NA
22245,193,7703.195417003,346.03092272120983,22.189806896766974,3391.0406508739275,2.762432179791318
18659,55,2580.425969,326.9842307043771,18.46956478021804,47.957765685963004,1.6222110960501188
61915,35,2548.9062639999997,226.18072044033613,18.67400399264957,54.267049557920025,1.6474681461950558
8107,3,765.8856209999999,510.590414,15.320356886480242,NA,NA
51547,743,19933.6581530842,233.35372835101913,15.038724495806688,3732.242264458493,2.795736447600052
29662,12,967.7975,223.92046590909092,17.557790116864954,0.050195442306927615,0.687991441443788
54256,182,8246.3344960334,248.7808221884552,17.18119769054194,1156.5252407497758,2.41487352062007
12386,15,1372.27377,417.0362530285714,20.55560783306836,0.7633807640926392,0.966813378738164
27429,8,829.703348,230.31441810714287,16.51458968457251,NA,NA
30443,6,718.700072,242.24550726666666,13.793879642348328,NA,NA
12448,12,940.688408,189.2022536060606,9.144769271832143,4.562941758025419e-4,0.38230115990761904
14278,1,0,0,0,NA,NA
36558,50,3275.589937009,239.4587146893396,21.04503779427759,129.18101252365875,1.8361148180958324
53728,773,20446.6320900952,237.8965631459742,15.542062699632769,4904.312082652196,2.892825668019735
53370,69,3379.048277009,222.45165184254563,17.7329181550884,120.65660430819018,1.8205134309936937
20226,8,1075.5131489999999,308.92387557142854,15.545771752438174,NA,NA
28597,175,7589.355543024,238.53284026562733,19.026067274039878,1904.1106116076894,2.57016805674681
60431,97,4728.117528,266.84008995274917,26.278042711152505,1098.4978647266375,2.3993847936182444
6827,3,765.8856209999999,510.590414,15.320356888746527,NA,NA
58460,121,6844.044013003,246.04073520886502,19.45109986300717,895.0835756697028,2.3387454118746853
36976,28,1927.356225,218.53399769047618,18.446257953419632,12.872412676002721,1.3762822040613991
53937,26,1458.105722,205.7030997753846,22.914806148685887,17.77018355827702,1.432885504474007
6582,1,0,0,0,NA,NA
29170,8,1227.956682,335.1774807142857,19.160200505392304,NA,NA
10642,4,816.618889,419.151494,13.857277794593406,NA,NA
24851,26,2532.091521003,341.506535151,19.70176076580768,25.05491997734698,1.4957590097189484
57610,379,14445.0409850572,253.24562740131537,16.26511676496845,3325.322445923453,2.7556827680003995
17999,5,468.755667,210.65391400000001,9.668133032527154,NA,NA
50804,317,11027.8887810372,236.07352685805924,17.25440354340731,2732.1211326792177,2.6888247299282613
32728,89,5409.2141690224,239.55799134422145,19.022196726543875,472.5001091774998,2.159236630119563
12911,4,777.047798,475.71595133333335,17.668641203949942,NA,NA
23625,24,2424.795215,264.6506114927536,16.444802134876866,10.339284506016412,1.33909476041673
16555,19,1266.464571,359.61869138011696,14.459385216668501,0.3056259740033591,0.8622809322092789
6869,1,0,0,0,NA,NA
41293,62,3787.252173003,229.82319911220677,15.725251672608,102.47565585441954,1.7837237228892022
35654,27,1701.2758,206.38313271225073,18.61827245201316,21.132561838109226,1.4642627643115538
24458,18,2003.139624,270.2118550522876,20.160980232253287,4.659867216129942,1.2121230018436269
27963,56,3691.864216,354.25143120324674,19.287910112960994,126.3825471482642,1.831095047452597
24994,191,8293.506705005,325.7591689970212,17.896771814876857,1084.8824657473044,2.395647062725375
26649,23,2129.627676,261.4917379367589,15.980078090581475,9.755593907992056,1.3294031828595247
51235,417,13488.9924375462,240.70446241496288,16.837819281587915,3564.07277242073,2.7796705149917496
18275,66,3036.729333,322.7612704438228,17.938828592460577,136.38555568090143,1.8486131889405921
43034,41,2261.390647003,212.86845020258536,19.53003394417793,60.026276874011046,1.668371167695654
10029,4,231.85342699999995,115.93210166666665,4.901990056172634,NA,NA
54595,1063,24884.387777119,235.9817330810331,14.896607707161742,6007.740568311816,2.967145861676946
9041,5,773.385366,332.4797968,12.423042434786279,NA,NA
19375,15,1403.879146,352.1366636190476,15.419237198872027,0.2585934170088645,0.8444563059231358
15908,18,1217.327897,297.5658189803922,14.479611197955515,0.14357721425003672,0.7845772127572885
8962,7,1009.207648,399.40590228571426,17.791774373626627,NA,NA
8509,3,765.8856209999999,510.590414,18.164627908917513,NA,NA
30875,6,718.700072,242.24550726666666,13.6106434217117,NA,NA
22726,59,3914.91318,334.15909362711864,19.761162495682708,188.27601256541766,1.9246394081692695
32255,4,444.01026500000006,228.7743686666667,19.468292992507436,NA,NA
29172,7,695.7134560000001,229.37753247619048,18.676333310484257,NA,NA
