genus,family,order,group,accepted_bin,mono_fern
Acacia,Leguminosae,Fabales,Angiosperms,Acacia ingramii,FALSE
Racosperma,Leguminosae,Fabales,Angiosperms,Racosperma inophloia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia intorta,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia irrorata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia islana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia ixodes,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia jamesiana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia jasperensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia jennerae,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia jensenii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia jibberdingensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia jucunda,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia julifera,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia koa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia kelleri,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia kempeana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia kenneallyi,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia kettlewelliae,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia koaia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia lacertensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia lasiocalyx,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia latescens,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia latifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia latior,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia latzii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leeuweniana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia legnota,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leiocalyx,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leiophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leprosa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leptocarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leptoloba,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leptopetala,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leptostachya,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia leucoclada,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pendula,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia ligulata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia ligustrina,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia linearifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia linifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia loderi,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia longifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia longiphyllodinea,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia longispicata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia longispinea,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia longissima,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia loroloba,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia lunata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia lysiphloia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mabellae,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia macdonnellensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia maconochieana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia macradenia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia maidenii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia roemeriana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mangium,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia maranoensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia marramamba,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia masliniana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mathuataensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia matthewii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mearnsii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia meiosperma,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia melanoceras,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia melanoxylon,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia melvillei,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia merinthophora,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia microcarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia microcybe,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia microsperma,FALSE
Racosperma,Leguminosae,Fabales,Angiosperms,Racosperma midgleyi,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mimula,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia minutifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia minyura,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mollifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pubescens,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia monticola,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mountfordiae,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mucronata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia muelleriana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia multisiliqua,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia multistipulosa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia muricata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia murrayana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia myrtifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia nanodealbata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia neriifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia neurocarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia neurophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia nyssophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia obliquinervia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia obtusifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia oldfieldii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia olgana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia oligoneura,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia olsenii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia omalophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia ommatosperma,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia oncinocarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia oncinophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia oraria,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia orites,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia orthocarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia oshanesii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia oswaldii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia oxycedrus,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pachyacra,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pachycarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pachyceras,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia palustris,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tenuifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia papyrocarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia parramattensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia parvipinnula,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pataczekii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pedleyi,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pellita,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pennatula,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia penninervis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pentadenia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pentagona,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia petraea,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia peuce,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia phlebophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pickardii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia platycarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia plectocarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia podalyriifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia polifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia polyadenia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia polybotrya,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia polystachya,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia praelongata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia prainii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pravissima,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pringlei,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia proiantha,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia prominens,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia retinodes,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pruinocarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tetraneura,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pubicosta,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pubifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pubirhachis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pulchella,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia purpusii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pustula,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pycnantha,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pycnostachya,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia pyrifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia quadrimarginea,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia racospermoides,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia ramulosa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia redolens,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia resinimarginea,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia resinistipulea,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia retinervis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rhodophloia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rhodoxylon,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia riceana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia richii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rigens,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rivalis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rostellifera,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rostriformis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rothii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia roycei,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rubida,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia saliciformis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia salicina,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia saligna,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia saxatilis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia schinoides,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia scirpifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia sclerosperma,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia scopulorum,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia seclusa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia semilunata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia semirigida,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia senegal,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia victoriae,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia sericata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia sericoflora,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia shirleyi,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia sibilans,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia sibina,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia signata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia silvestris,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia simplex,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia simsii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia solenota,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia spania,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia sparsiflora,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia speckii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia spectabilis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia spectra,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia sphaerocephala,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia spirorbis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia splendens,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia steedmanii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia stenophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia stereophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia stictophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia stipuligera,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia storyi,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia striatifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia stricta,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia strongylophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia subangulata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia subporosa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia subtessarogona,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia subtilinervis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia subulata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia symonii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia synchronicia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia synoria,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tamarindifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tenuinervis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tenuispica,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tenuissima,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tephrina,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tessellata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia thomsonii,FALSE
Racosperma,Leguminosae,Fabales,Angiosperms,Racosperma tingoorense,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia torulosa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia trachycarpa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia trachyphloia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia trinalis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia trinervata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia trineura,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia triptera,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia triptycha,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tropica,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tumida,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia tysonii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia uncifera,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia uncifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia undoolyana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia undulifolia,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia unguicula,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia veronica,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia verricula,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia verticillata,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia vestita,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia villosa,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia viscidula,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia wanyu,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia wardellii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia wattsiana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia websteri,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia wetarensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia wilcoxii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia willingii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia xanthina,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia xiphophylla,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia yorkrakinensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia chiapensis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia globulifera,FALSE
Racosperma,Leguminosae,Fabales,Angiosperms,Racosperma hopperianum,FALSE
Gleditsia,Leguminosae,Fabales,Angiosperms,Gleditsia triacanthos,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia mayana,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia reniformis,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia roigii,FALSE
Lysiloma,Leguminosae,Fabales,Angiosperms,Lysiloma ambigua,FALSE
Acaciella,Leguminosae,Fabales,Angiosperms,Acaciella chamelensis,FALSE
Acaciella,Leguminosae,Fabales,Angiosperms,Acaciella glauca,FALSE
Acaciella,Leguminosae,Fabales,Angiosperms,Acaciella goldmanii,FALSE
Acacia,Leguminosae,Fabales,Angiosperms,Acacia rosei,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha acrogyna,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha amplexicaulis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha angatensis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha apodanthes,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha balansae,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha baronii,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha boiviniana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha cardiophylla,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha caturus,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha chirindica,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha chocoana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha cuneata,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha diversifolia,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha ferdinandii,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha filiformis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha floresensis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha forsteriana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha fragilis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha fruticosa,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha glabrata,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha grandibracteata,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha grandis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha grisebachiana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha hellwigii,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha hibiscifolia,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha inaequilatera,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha insulana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha juruana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha lepinei,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha longispica,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha lyonsii,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha macrostachya,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha madreporica,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha mapirensis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha martiana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha multiflora,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha neptunica,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha ornata,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha padifolia,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha pancheriana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha peruviana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha platyphylla,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha pubiflora,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha pulogensis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha raivavensis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha rapensis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha repanda,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha rivularis,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha salviifolia,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha schiedeana,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha skutchii,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha sonderiana,FALSE
Claoxylon,Euphorbiaceae,Malpighiales,Angiosperms,Claoxylon linostachys,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha stachyura,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha stellata,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha stenoloba,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha stricta,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha subintegra,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha tenuifolia,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha villosa,FALSE
Acalypha,Euphorbiaceae,Malpighiales,Angiosperms,Acalypha wilkesiana,FALSE
Acanthella,Melastomataceae,Myrtales,Angiosperms,Acanthella sprucei,FALSE
Acanthocladus,Polygalaceae,Fabales,Angiosperms,Acanthocladus albicans,FALSE
Acanthocladus,Polygalaceae,Fabales,Angiosperms,Acanthocladus guayaquilensis,FALSE
Gamblea,Araliaceae,Apiales,Angiosperms,Gamblea innovans,FALSE
Acanthophoenix,Arecaceae,Arecales,Angiosperms,Acanthophoenix rubra,TRUE
Acanthosyris,Santalaceae,Santalales,Angiosperms,Acanthosyris asipapote,FALSE
Acanthosyris,Santalaceae,Santalales,Angiosperms,Acanthosyris falcata,FALSE
Acanthosyris,Santalaceae,Santalales,Angiosperms,Acanthosyris glabrata,FALSE
Acca,Myrtaceae,Myrtales,Angiosperms,Acca lanuginosa,FALSE
Acca,Myrtaceae,Myrtales,Angiosperms,Acca macrostema,FALSE
Acca,Myrtaceae,Myrtales,Angiosperms,Acca sellowiana,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer acuminatum,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer amplum,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer oblongum,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer amamiense,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer palmatum,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer argutum,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer glabrum,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer barbinerve,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer buergerianum,FALSE
Acer,Sapindaceae,Sapindales,Angiosperms,Acer caesium,FALSE
