accepted_bin,Bark thickness,Leaf K per mass,Leaf N per mass,Leaf P per mass,Leaf Vcmax per dry mass,Leaf area,Leaf density,Leaf thickness,Seed dry mass,Specific leaf area,Stem conduit diameter,Stomatal conductance,Wood density
Eucalyptus thozetiana,,,,,,,,,0.41837695914626355,,,,-0.036332089247403124
Eucalyptus tindaliae,,,,,,,,,1.7230199821439631,,,,-0.24534368326266642
Eucalyptus todtiana,,,1.9878743481543455,-0.5846515844066463,,,,,1.829981213248935,,,,
Eucalyptus torquata,,,,,,,,,1.5902958356836236,,,,-0.10953712349076673
Eucalyptus transcontinentalis,,,2.6728374453464654,-0.6106459590482015,-1.7274784812493011,,,,1.1166908673320817,,,3.784189633918261,-0.057848897251796746
Eucalyptus tricarpa,,,2.5735819694234356,,,,,,0.5966813861029555,1.3469127817841309,,,
Eucalyptus trivalvis,,,,,,,,,4.200478847571832,,,,
Eucalyptus umbra,,,2.2214662395078526,-0.8863072781084615,-1.413706668730228,,-0.7490415695098062,-0.8315005887552059,-0.6912735662455797,1.5236321939288286,,4.591841603601095,-0.20253292212969445
Eucalyptus umbrawarrensis,,,,,,,,,0.9112504669393295,,,,
Eucalyptus uncinata,,,,,,,,,0.2151113796169455,,,,
Eucalyptus urnigera,,,,,,,,,5.969325748804396,,,,
Eucalyptus urophylla,,,3.015030032433672,0.32092694308619735,,,,,3.5722243926709583,2.1855285398915694,,,-0.6717404106525855
Eucalyptus utilis,,,,,,,,,0.8878912573524571,,,,
Eucalyptus varia,,,,,,,,,-0.916290731874155,,,,
Eucalyptus verrucata,,,,,,,,,0.5538851132264376,1.0364422529332507,,,
Eucalyptus vesiculosa,,,,,,,,,-1.0498221244986778,,,,
Eucalyptus victoriana,,,,,,,,,0.7466879474879751,0.9718057436550446,,,
Eucalyptus victrix,,,,,,,,,-0.4462871026284195,,,,
Eucalyptus viminalis,,1.4883995840570443,2.9019723539653244,0.31570146205253674,,,-0.6265705918425407,-1.2729656758128873,1.4654026864270804,1.8103085188449883,,,-0.46995951240659467
Eucalyptus viridis,,,,,,,,,-0.5261488241233246,1.2155109429449094,,,
Eucalyptus wandoo,,,2.2380465718564744,-0.6523315860601703,,,,,0.13150251911969066,,,,-0.06426475704739093
Eucalyptus websteriana,,,,,,,,,0.6334692172839563,,,,0.016700762660819105
Eucalyptus whitei,,,,,,,,,0.8931250940596949,,,,0.06141019552553419
Eucalyptus williamsiana,,,,,,,,,0.883767540168595,,,,
Eucalyptus willisii,,,,,,,,,0.7975071958841882,,,,
Eucalyptus woodwardii,,,,,,,,,2.07172477149055,,,,0.002201574754839923
Eucalyptus woollsiana,,,,,,,,,-0.03284941950046447,,,,-0.07734011297478009
Eucalyptus wyolensis,,,,,,,,,0.23111172096338664,,,,
Eucalyptus xanthonema,,,,,,,,,-0.941608539858445,,,,
Eucalyptus yalatensis,,,,,,,,,1.9281903307577877,,,,
Eucalyptus yarraensis,,,,,,,,,-1.4271163556401458,,,,
Eucalyptus yilgarnensis,,,,,,,,,-0.941608539858445,,,,0.00905091660041472
Eucalyptus youmanii,,,,,,,,,2.0810746834679965,,,,-0.02744314183015709
Eucalyptus youngiana,,,,,,,,,2.2905455447728174,,,,-0.024791792508537025
Eucalyptus yumbarrana,,,,,,,,,0.13976194237515863,,,,
Eucalyptus zopherophloia,,,,,,,,,-0.11653381625595151,,,,
Euclea crispa,,1.6927801021020743,2.479722847636408,-0.44869745482183204,,,,,4.79942031364732,,,,
Euclea divinorum,,2.259072666007391,2.6239393602988437,-0.18671198909372988,,,,,4.415008565582231,1.3886132985337751,,,-0.2550212902122325
Euclea natalensis,,2.0490923704055923,2.544215984095705,-0.352618386887887,,,,,4.7774458849096035,,,,-0.3817331183883817
Euclea pseudebenus,,,,,,,,,4.54052499249456,,,,
Euclea racemosa,,2.1925861362860415,2.6334392666077484,-0.21663114745661072,,,,,,1.551466183765282,,,-0.43404217131053036
Euclea tomentosa,,,,,,,,,6.262769493529209,,,,
Euclea undulata,,1.5679907225199268,2.751187807555745,-0.11390765445784819,,,,,3.6160399079369787,1.6688741042390818,,,
Euclinia suavissima,,,,,,,,,4.54382655574704,,,,
Eucommia ulmoides,,,,,,,,,,,,,-0.2718087232954908
Eucryphia cordifolia,,,2.2289224137901127,,-0.7492331499590812,,,,0.5440166240358034,2.0499254845785715,,4.778362703005659,-0.6125432495311505
Eucryphia lucida,0.6471032420585384,,2.2181159363675955,-1.6433394641097834,-1.8535497701845072,,,,0.1696583828405573,,,2.772588722239781,-0.49958171924219863
Eucryphia milliganii,,,,,,,,,-0.06187540371808753,,,,
Eucryphia moorei,1.5644405465033646,,,,,,,,,,,,
Eugenia acapulcensis,,,,,,,-0.968572142812866,-1.628819640045788,,2.6463423733701803,,,
Eugenia aeruginea,,,,,,,-0.6650655478910351,-1.7194459511231173,,,,,
Eugenia anastomosans,,,,,,,,,,,,,-0.2613647641344075
Eugenia arrabidae,,,,,,,,,,,,,-0.0030045090202987243
Eugenia axillaris,,,,,,,,,5.196838197598183,2.2537949288236137,,,-0.2876820724517809
Eugenia azeda,,,,,,,-0.6899319723658367,-0.7539234992805238,,1.4438554716444223,,,
Eugenia batingabranca,0.15394123405917953,,,,,,-3.07758313212421,-1.6052799022937363,,2.3802779413865056,2.799651114309737,,-0.7640647606913803
Eugenia biflora,,,2.7536607123542622,-0.2231435513142097,,,,,4.584150818764016,2.212744388994556,,,-0.2231435513142097
Eugenia brasiliensis,,,,,,,,,-0.7068471676542525,,,,-0.342490308946776
Eugenia brevistyla,,,3.0220495818632465,,,,,,,1.7907403808338265,,,-0.501724599599701
Eugenia buxifolia,,,,,,,,,,,,,-0.342490308946776
Eugenia capensis,,,,,,,,,5.081342251254203,,,,
Eugenia casearioides,,,3.3608588380342885,0.8292292694792942,,,,,,2.747270914255491,,,
Eugenia cerasiflora,,,,,,,,-1.3921917163859745,,,,,
Eugenia citrifolia,,,,,,,,,,,,,-0.40947312950570314
Eugenia coffeifolia,-0.6931471805599453,,2.8775337213416616,,,,-0.854422736872512,-1.7413317233703354,,2.7665497346323256,,,-0.2793410994326739
Eugenia confusa,,,,,,,,,,1.492099420018727,,,-0.27660567013121423
Eugenia cordata,,,2.1041341542702074,-0.5978370007556204,,,,,,,,,
Eugenia crenata,,,,,,,,,,,,,-0.3974969384589874
Eugenia cucullata,1.0986122886681098,,2.457047924097025,,,,-0.8615010042507815,-0.8244132717641742,6.323421938781214,1.6834668808356794,,,
Eugenia cupulata,1.5134916521051498,,2.8867827696201402,,,,-0.6078535735013464,-1.2460890264943572,,1.855956019350121,,,
Eugenia dittocrepis,,,2.82533894487822,,,,,,,2.4468748644870093,,,
Eugenia dysenterica,,,,,,,,,,,,,-0.19845093872383832
Eugenia egensis,,,2.939547348547814,,,,,,,2.694274460691531,,,
Eugenia eggersii,,,2.602771983197841,-0.4156302413447897,,,,,,2.5059260170296755,,,
Eugenia excelsa,,,,,,,,-1.2629799849059684,,,,,
Eugenia florida,,,2.903110385086307,,,8.642307720389022,-1.0621473122989333,-1.3829814202738624,4.611096341589442,2.603285026987904,,5.568344503761097,-0.3965393559447717
Eugenia galalonensis,,,2.9435732816998845,,,7.401704399406786,-1.018961885077315,-1.667821198986667,4.620551288026394,2.729739600379182,,,-0.4212057110753772
Eugenia gomesiana,,,,,,,,,6.559615237493242,,,,
Eugenia hiemalis,,,,,,,,,,,,,-0.3581045367483269
Eugenia hirta,,,2.5091230847414496,,,,,,,,,,
Eugenia illepida,,,,,,,,,,,,,-0.37106368139083207
Eugenia involucrata,,,,,,,,-1.5828144989137547,4.426915092805534,2.8580971108298,,,
Eugenia lambertiana,,,2.4419469112607755,,,,,,,2.5359905800595177,,,
Eugenia ligustrina,,,,,,,-0.8831734587736972,-0.8491898004843894,,2.2773445935331758,,,-0.019182819416773987
Eugenia lineata,,,2.488234439880675,,,,,,,2.1593306604668956,,,
Eugenia luschnathiana,,,,,,,,,2.3978952727983707,2.3085671646715933,,,
Eugenia mabaeoides,,2.3702437414678603,2.5572273113676265,-0.3383253947653539,,,,,,2.407945608648538,,,
Eugenia macrocarpa,,,,,,,-0.8138003105431599,-1.5853504056492427,,,,,
Eugenia mimus,,,2.5419725194144283,,,,,,,2.5156540041761435,,,
Eugenia monticola,,,,,,,,,,2.031032402470548,,,
Eugenia moschata,,,2.889110713306833,,,,-0.840347960688763,-1.6509162595153757,,2.4658139924304647,,,-0.23698895813626278
Eugenia multirimosa,,,2.8215043111178915,,,,,,,2.3267959622285543,,,
Eugenia myrcianthes,,,,,,,,,,,,,-0.09431067947124129
Eugenia myrobalana,,,2.765092446801304,,,,,,8.699514748210191,2.317092610627487,,,
Eugenia neotristis,,,,,,,,-1.1219013866460628,,,,,
Eugenia nesiotica,,,3.1375168318117566,,,6.782457296105773,-1.0162226642962477,-1.97729620822363,6.0329375424930625,3.1945437096444103,,,-0.29713865723217786
Eugenia oblongata,,,,,,,,,,2.3415914504824853,,,
Eugenia ochrophloea,,,2.727199019940971,0.27763173659827955,-1.0868418330691942,,,,,,,4.634728988229636,
Eugenia octopleura,,,,,,,,,,1.5686159179138452,,,
Eugenia oerstediana,,,3.227906097533587,,,6.765861459483351,-0.9663657862296794,-1.9127758722786137,,2.802109322208001,,,-0.41665235689404967
Eugenia omissa,,1.2431634355764358,3.020603023180678,-0.07374617646714896,,,,,,2.6327615404514395,,,-0.32668624203837177
Eugenia padronii,,,,,,,,,,1.2282654968809006,,,
Eugenia patrisii,0.9155466182529373,,3.086335796435998,,,,-1.163989238572991,-1.7434241035101568,6.492239835020471,3.061339751974923,,,-0.18640216293430806
Eugenia prasina,,,,,,,,,,2.436459747509964,,,
Eugenia principium,,,,,,,,,,,,,-0.3014409648133164
Eugenia pseudopsidium,1.2080190912814208,,2.7985623432566866,,,,-0.9626479175584719,-1.570160610130539,,2.521612464391374,,,-0.21333903446823643
Eugenia psidiiflora,,,,,,,,,,2.551006451492524,,,
Eugenia punicifolia,,,,,,,,,4.714018409669281,1.7720668358823188,,,
Eugenia pyriformis,,,3.0666501948587097,,,,,,,,,,
Eugenia reinwardtiana,,,,,,,,,5.707575272894897,,,,
Eugenia rhombea,,,,,,,,,3.117937874350622,1.788381436546073,,,
Eugenia roxburghii,,,,,,,,,,1.952460079919046,,,
Eugenia salamensis,,,2.935434422717104,-0.04509601096336106,,,,,,2.218539675739519,,,-0.37883192111428493
Eugenia sarapiquensis,,,,,,,,,,2.7830418654005067,,,
Eugenia schunkei,,,2.759813666417519,,,,,,,2.2598605915550833,,,
Eugenia sonderiana,,,,,,,,,,,,,-0.2876820724517809
Eugenia stahlii,,,2.0231895289636124,-0.8687777076072715,,,,,,1.5478725567738054,,,-0.31471074483970024
Eugenia stewardsonii,,,,,,,,,,1.7475512145658547,,,
Eugenia stictopetala,1.3862943611198906,,,,,,-0.5899335072779888,-1.4861142430591952,,2.075679947371467,,,
Eugenia subavenia,,,,,,,,-0.7891956328203268,,,,,
Eugenia subterminalis,,,,,,,,,,2.5572273113676265,,,
Eugenia tetramera,-0.30692977960672474,,,,,,-0.8698693835119253,-1.5296634852873354,,2.4026530545969442,,,
Eugenia ulei,,,,,,,,,,,,,-0.012072581234269249
Eugenia uniflora,,,,,,6.331583153414202,,,,,,,-0.2013939587907315
Eugenia uruguayensis,,,,,,,,,,2.0706530356467567,,,
Eugenia venezuelensis,,,,,,,,,3.8802743071135657,,,,-0.19845093872383832
Eugenia wentii,-0.045686095454784206,,3.378352445233067,,,,,-1.3352713534545988,,,,,
Eugenia whytei,,,,,,,,,,,,,-0.16085855691483902
Eugenia wullschlaegeliana,,,,,,,,,,,,,-0.22910501185970833
Eulychnia acida,,,,,,,,,-0.2529190411274757,,,,
Eulychnia breviflora,,,,,,,,,-0.4942963218147801,,,,
Eulychnia castanea,,,,,,,,,-0.3856624808119846,,,,
Euonymus acanthocarpus,,,,,,,,,3.217675104291682,,,,
Euonymus atropurpureus,,,,,,,,,3.5531219592403516,,,,
Euonymus dielsianus,,2.0621844868236283,2.5981153663893957,0.7350012718552219,,,,,,2.797026602436581,,,
Euonymus europaeus,0.6931471805599453,1.8241772807261298,3.184183254625254,0.4669232259965321,,7.608469785396625,,,3.576071175214594,2.8368501392243997,,,-0.7052326774889203
Euonymus grandiflorus,,,3.5234150143864045,1.5851452198650557,,,,,6.490404819074741,,,,
Euonymus hamiltonianus,,1.6695918352538437,,,,,,,3.549976453223149,2.587604047994343,,,
Euonymus indicus,,,,,,,,,,,,,-0.635590777009693
Euonymus japonicus,0.6931471805599453,2.617395832834079,,,,,,,3.4970614123368873,1.911370141446498,,,
Euonymus latifolius,,,2.8476184936525986,,,8.220659344735886,,,3.302538375930742,3.237921119668286,,,
Euonymus maackii,,,3.4185867736665503,0.7853458664290548,,,,,3.449719398344609,,,,
Euonymus myrianthus,,,,-0.5621189181535413,,,,,,,,,
Euonymus occidentalis,,,,,,,,,2.9383150026840403,,,,
Euonymus oxyphyllus,,2.3470298989947445,3.190476350346503,0.37843643572024505,,,,,,,,,
Euonymus vagans,,,2.8869446251059108,,,,,,,,,,
Euphorbia ammak,2.8384934971274993,,,,,,,,,,,,
Euphorbia celastroides,,,3.6783520115318264,,,,-1.9577446067023183,-1.0788096613719298,,3.036447592873335,,,
Euphorbia coalcomanensis,1.463255402256019,,,,,,,,,,,,
Euphorbia cotinifolia,,2.928523523860541,,,,,,,,,,,
Euphorbia dendroides,,,2.907344486875508,,,5.6181590031601,,,,,,,
Euphorbia lacei,,3.8372994592321623,,,,,,,,,,,
Euphorbia margalidiana,,,3.6027767550605247,,,,,,,2.5217286229621716,,5.110480629065972,
Euphorbia neriifolia,,,,,,,,,,,,,-0.8915981192837836
Euphorbia olowaluana,,,,,,,-1.995100393246085,-1.3862943611198906,,3.3813547531659283,,,
Euphorbia pulcherrima,,2.5575547815249684,,,,,,,,,,,
Euphorbia robecchii,,,,,,,,,3.184698373066614,,,,
Euphorbia schlechtendalii,,,,,,,,,1.451613827240533,,,,
Euphorbia stenoclada,,,,,,,,,1.9878743481543455,,,,
Euphorbia sudanica,,,,,,,,,1.7298840655099674,,,,
Euphorbia tirucalli,,2.5143554704117417,2.72785282839839,,,,,,2.7013612129514133,,,,-0.6728327046155826
Euphronia hirtelloides,,,,,,,,,,,,,-0.4780358009429998
Euplassa cantareirae,,,2.658509755542074,,,,,,,,,,-0.6624507573172146
Euplassa occidentalis,,1.4874059878950185,2.537734978824634,-0.38785810870447235,,,,,,2.4979308810637852,,,-0.7449946450919085
Euplassa pinnata,,,,,,,,,,,,,-0.6539264674066639
Euplassa saxicola,,,2.5257286443082556,,,,,-2.420332825627285,5.0106352940962555,,,,-0.6539264674066639
Eupomatia barbata,,,,,,,,,,,,,-0.4915133127336178
Eupomatia laurina,1.8418186009602915,,,,,,,,,2.5830046748921007,,,-0.6086222254902574
Euptelea pleiosperma,,,3.0633909220278057,-0.020202707317519466,,,,,,,,,-0.6116536586023841
Euptelea polyandra,,2.6461747973841225,,,,,,,0.1823215567939546,,,,
Euroschinus falcatus,,,,,,,,,,,,,-0.8818952685134339
Euroschinus papuanus,,,,,,,,,,,,,-1.0216512475319814
Eurya acuminata,,,,,,,,,,,,,-0.6931471805599453
Eurya alata,,2.1604008176155824,2.264918521782977,0.0717320581182045,,,,,-0.616186139423817,2.5563610684993177,,,
Eurya brevistyla,,,,-0.6539264674066639,,,,,-0.13926206733350766,,,,
Eurya chinensis,,,2.6878474937846906,0.06765864847381486,,,,,,,,,
Eurya groffi,,,2.791640968019951,-0.3540320914989133,,,,,-1.5141277326297755,,,,
Eurya jintungensis,,,2.922217012252567,,,,,,,,,,
Eurya loquaiana,,2.3744959824854073,2.40474999974675,1.1250602839837558,,,,,,2.8178368452516316,,,
Eurya muricata,,,2.2192034840549946,-1.016111067156366,,,,,-1.171182981502945,2.0976044517835697,,,
Eurya nitida,,3.241932187925986,2.9667456324190904,0.9466968414852294,,,,,,2.310582205003183,,,-0.6348782724359695
Eurya obovata,,,,,,,,,,,,,-0.843970070294529
Eurya osimensis,,2.0636962081341492,,,,,,,,,,,
Eurya rubiginosa,,0.8463560313336849,2.3510820883616868,-0.22526665735110152,,,,,,2.3352558547543163,,,
Eurya trichocarpa,,,3.0352014246832093,,,,,,,,,,
Eurycoma longifolia,,2.1041341542702074,,0.2468600779315258,,,,,,3.152009262611256,,,-0.6836381776420644
Eusideroxylon zwageri,,,2.932096864447137,,,,,,10.26014749636236,2.4324294000561846,,3.8501476017100584,-0.23278326313702719
Euxylophora paraensis,,,2.6741486494265287,,,,,,,,,,-0.45365787440965616
Exbucklandia populnea,,,,,,,,,1.410986973710262,,,,-0.494623962258433
Exbucklandia tonkinensis,,,,,,,,,,,,,-0.6026497156557625
Excoecaria agallocha,,2.1095185030897103,3.0106208860477417,0.5356979818131684,,,,,4.0529612770268,,,,-0.9107156035405874
Excoecaria bussei,,,,,,,,,6.429229067071122,,,,-0.6439570963691864
Excoecaria cochinchinensis,,1.9358598132018119,,,,,,,,,,,
Excoecaria dallachyana,,,,,,,,,,,,,-0.4781648415264423
Excoecaria parvifolia,,,,,,,,,,,,,-0.36657377611798
Exellodendron barbatum,0.0,1.3532545070416904,2.6526734931988023,-0.7985076962177716,,,-0.8575061411712614,-1.7003592172430433,,2.5570511208857547,,,
Exocarpos aphyllus,,,2.3696918310339927,0.09531017980432493,,,,,3.1592598022648586,0.9465376074646836,,,-0.1617333557886755
Exocarpos cupressiformis,1.5588820146397921,,,,,,,,4.382651439442724,1.0863107376792651,,,-0.43394728152397294
Exocarpos latifolius,,,,,,,,,,,,,-0.15111468659950653
Exocarpos sparteus,,,,,,,,,3.942358205224219,,,,
Exostema caribaeum,,,3.1379613712726426,-0.463129046276713,,,,,,2.566032260092414,,,-0.003350111951167106
Exothea paniculata,,,,,,,,,,,,,-0.31471074483970024
Eysenhardtia polystachya,1.9286186519452522,,,,,,,,2.1024818738568904,,,,
Eysenhardtia texana,,,,,,,,,1.491563596795989,,,,
Fagara dimorphophylla,,,3.3141860046725258,0.25464221837358075,,,,,,,,,
Fagaropsis angolensis,,,,,,,,,,,,,-0.6917028686070061
Fagaropsis hildebrandtii,,,,,,,,,4.075501474420621,,,,
Fagraea berteroana,,,,,,,,,0.1823215567939546,,,,-0.19048276907466144
Fagraea bodenii,,,,,,,,,,,,,-0.3011050927839216
Fagraea fragrans,,,,,,,,,-1.9831692442138154,2.6105488856650148,,,-0.21866604274345966
Fagraea gracilipes,,,,,,,,,,,,,-0.175845740112711
Fagus crenata,,1.8106402038574856,3.0380233721905827,,,,-0.3001487366837076,-2.0462545434931445,4.977365510513824,2.9085533458442003,,5.256122867493401,-0.5959478771828258
Fagus engleriana,,,,,,,,,,,,,-0.440013075562066
Fagus grandifolia,,1.8743713750606044,3.1166337890413676,0.3276967479485652,,8.181175938465719,-0.6005975442823439,-2.5268137799641233,5.535128740180387,3.1705293176215963,,5.030523059829154,-0.49014803092503356
Fagus japonica,,,,,,,-0.805705346530902,-2.5240866067076615,4.795790545596741,3.440669851491404,,,
Fagus longipetiolata,,,,-0.19845093872383832,,,,,,,,,-0.5099385403743798
Fagus lucida,,,,,,,,,,,,,-0.5447271754416722
Fagus orientalis,,,,1.0986122886681098,,,,,5.2115365051523055,,,,
Fagus sylvatica,,2.012036728122218,3.1486988199266817,0.37733016965378924,-0.5744334787486644,7.562191493826244,-0.8159940566867477,-2.0976776077946053,4.94242930798611,3.186765410038108,3.152736022363656,5.517870624766489,-0.3797673906692731
Faidherbia albida,,,3.1292508278268443,,,,,,4.318977646615028,,,,-0.5877780434519932
Falcatifolium falciforme,,,,,,,,,,,,,-0.5621189181535413
Falconeria insignis,,,3.370738174177447,,,,,,,,,,-0.9510829611456353
Faramea axillaris,,,2.2925347571405443,,,,,,,,,,
Faramea capillipes,,,3.0907369254408668,,,,,,,2.960665853728192,,,
Faramea cobana,,,3.0497967530836663,,,,,,,3.040932787392793,,,
Faramea corymbosa,,,3.190476350346503,,,,,,,,,,
Faramea glandulosa,,,3.280267256002435,,,,,,,3.684483631286109,,,
Faramea hyacinthina,,,,,,,,,,2.5494451709255714,,,
Faramea latifolia,,,,,,,,-1.853103099469107,,,,,
Faramea luteovirens,,,,,,,,,5.835290154287543,,,,-0.43512573470868815
Faramea multiflora,,,3.5728342849830046,,,,,,,3.0849386082581267,,,
Faramea occidentalis,,1.4645483034981208,2.727364343220479,-0.3583012715971695,,8.681107374485745,-0.9924151892218578,-1.4227455947395078,5.5391514030968505,2.715427301901324,,,-0.47981240614386034
Faramea pachyantha,-0.05316430807931124,,2.9351857736859572,,,,,,,1.4032970069524378,3.202939701138738,,-0.6395144063099342
Faramea parvibractea,,,,,,,,,,3.0725669004403,,,
Faramea pedunculata,1.0986122886681098,,2.6814530109549044,,,,-0.8255614783044983,-1.2424311733359317,,2.0679286283467997,,,
Faramea permagnifolia,,1.479380263535842,2.4643050529316026,-0.8139158596706604,,,,-1.0271779346479986,,,,,-0.46768490083320313
Faramea quinqueflora,,,3.166622807801574,,,,,,,3.64529238807401,,,
Faramea stenopetala,,,3.140979462845415,,,,,,,3.0747795894171785,,,
Faramea torquata,,,2.843786126054133,,,,,,,2.7061918774370866,,,
Faucherea ambrensis,,,,,,,,,,,,,-0.11269072724552805
Faucherea parvifolia,,,,,,,,,,,,,-0.09481581463090547
Faurea macnaughtonii,,,2.9517803860248084,,,,,,,2.334083760053417,,,-0.20517348448466508
Faurea rochetiana,,,,,,,,,,,,,-0.3359903527458997
Faurea saligna,,,2.2512917986064953,-0.5108256237659907,,,,,1.81319474994812,1.852070316332157,,,-0.4373428470061871
Ferdinandusa elliptica,,,,,,,,,,,,,-0.4307829160924542
Ferdinandusa panamensis,,,2.9601050959108397,-0.3285040669720361,,9.601722106631934,,,,2.7587433154177283,,,-0.4307829160924542
Ferdinandusa paraensis,1.2094149773764562,,,,,,-1.1236277628577866,-1.4816844614601905,,2.6192462515526675,,,
Ferdinandusa rudgeoides,,,,,,,,,,,,,-0.2231435513142097
Feretia aeruginescens,,,,,,,,,2.8713021951758138,,,,
Feretia apodanthera,,,3.218610654936918,0.30010459245033816,,,,,2.488962470126807,,,,
Fernandoa adenophylla,,,,,,,,,2.667228206581955,,,,-0.4938933667896126
Fernandoa macroloba,,,,,,,,,,,,,-0.5061913220429934
Fernandoa madagascariensis,,,,,,,,,2.1938856760707046,,,,
Ficus adenosperma,,,,,,,,,,,,,-0.579818495252942
Ficus adhatodifolia,,,,,,,,-1.3553371310725078,0.19831991400947613,,,,-1.0216512475319814
Ficus albert-smithii,,,2.2512917986064953,,,,,-1.5292583439568868,0.6931471805599453,,,,
Ficus altissima,,,,,,,,,-0.7765287894989963,,,,-0.7495609428144742
Ficus americana,,,2.5694831416148416,0.1721363820847924,-1.5164567258592396,,-0.6230081041256479,-1.3903185548646473,-2.221210882581465,1.9544974935837056,,5.283734913978693,-0.916290731874155
Ficus ampelas,,3.5524868292083616,,,,,,,,,,,-0.9675840262617056
Ficus annulata,,,,,,,,,,,,,-1.1086626245216111
Ficus apollinaris,,,,,,,-0.6660458199824796,-2.021675693394294,,,,,
Ficus aurata,,,2.96610832853749,,,,,,-1.0216512475319814,2.5580940891038266,,,
Ficus aurea,1.6409365794934714,,2.9610121327754566,0.014399613523851305,,,-0.9127913558360397,-1.2397947674101726,,2.4174793674072554,,,-0.8209805520698302
Ficus auriculata,,2.7763317085186157,2.918799600008202,1.0497212035780117,,,-1.3862943611198906,,1.809926773183504,,,5.786897381366708,-0.7584668066806006
Ficus balete,,,,,,,,,,,,,-0.4267326678941716
Ficus barclayana,,,,,,,,,,2.913231052068847,,,
Ficus beccarii,,,,,,,,,,3.1109342032426746,,,
Ficus benghalensis,,,2.49669407375615,0.026612046362572285,,,,,7.081761096083243,2.0692691046734986,,,-0.7224794742942985
Ficus benguetensis,,3.2002449882054624,,,,,,,,,,,
Ficus benjamina,,,2.737761808418453,0.5423242908253617,,,-0.9828317490520406,-1.642299381635921,3.2188758248682006,2.636172521528845,,5.598010806352078,-0.6812449357686932
Ficus boliviana,,,3.091042453358316,,,,,,,3.338132423647311,,6.045005314036012,-1.071726466764331
Ficus botryocarpa,,,,,,,,,,,,,-0.843970070294529
Ficus botryoides,,,,,,3.8504737194685617,-0.7811755571577388,-1.7299482292216581,,2.5022381950016976,,,
Ficus brachyclada,,,,,,3.587695629753015,-1.1836488335483664,-1.7699998742527048,,2.9277613514025185,,,
Ficus brevibracteata,,,3.0996611431870216,,,,,,,2.956113361272664,,,
Ficus bruneiensis,,,3.098288861879083,,,,,,,2.418994956859217,,,
Ficus brunneoaurata,,,3.1681266622038713,,,,,,,2.677224795829195,,,
Ficus burtt-davyi,,,2.8903717578961645,,,,,,,,,,
Ficus callosa,,,3.1986731175506815,0.6312717768418578,,,,,,,,,-1.243253965577487
Ficus calyptrata,,,,,,,,,,,,,-1.9661128563728327
Ficus capreifolia,,,3.2973172511747633,,,,,,-1.3862943611198906,,,,-0.9481684707721778
Ficus carica,,,3.3215389146533503,0.7116596067431225,,10.024391477528326,,-0.8929779270534288,,2.74907856653484,,,
Ficus catappifolia,,,,,,,,,,,,,-0.4307829160924542
Ficus cervantesiana,,,2.5649493574615367,-0.5108256237659907,,,,,,1.8643301620588903,,,
Ficus chartacea,,,,,,,,,-1.6094379124341003,2.7185284453898375,,,
Ficus chrysolepis,,,,,,,,,,,,,-1.0788096613719298
Ficus citrifolia,,,3.106631498254065,-0.10536051565782628,,8.801903464749188,-1.3598882521723508,-1.684925423496472,-0.10536051565782628,2.8982951511823645,,,-0.916290731874155
Ficus coerulescens,,,,,,,,,,,,,-1.0102091006151874
Ficus colubrinae,,,2.688125578828481,-0.16251892949777494,,,-0.8594639626568591,-1.2264274327433031,,2.2833728035539407,,4.696826263100055,
Ficus concinna,,,,,,,-0.9942522733438669,,,,,5.0106352940962555,
Ficus consociata,,,,,,,,,,,,,-0.7765287894989963
Ficus cordata,,,,,,,,,-1.0629762495000827,,,,
Ficus coronata,,,,,,,,,,2.742981063665781,,,-0.9153786479491869
Ficus costaricana,,,2.845192186850116,,,8.211875756141703,-0.8201091054365178,-1.4923496437067039,,2.292233977138096,,,
Ficus cotinifolia,,,,,,,,,-1.4696759700589417,,,,-1.1929833509665484
Ficus crassinervia,,,2.8593851146635516,-0.04477877057757906,,,,,,1.9814747471975511,,,-0.6390127320757852
Ficus crassipes,,,,,,,,,-0.7985076962177716,,,,
Ficus crassiramea,,,,,,,,,,,,,-0.843970070294529
Ficus crassiuscula,,,,,,,,,,,,,-0.941608539858445
Ficus crocata,,,2.861015139657401,0.26236426446749106,,,-1.4696759700589417,,,2.262246161228468,,4.988156274070863,
Ficus curtipes,,,,,,,-1.0788096613719298,,,,,5.54907608489522,
Ficus cuspidata,,,,,,,,,,,,,-0.8675005677047231
Ficus cyrtophylla,,2.664446563620078,3.3427628131842875,1.0787730122677128,,,,,,,,,
Ficus deltoidea,,3.0252910757955354,2.580216829592325,-1.7148681416967793,,,,,,,,,
Ficus dendrocida,,,,,,,,,,,,,-0.6348782724359695
Ficus destruens,,,,,,,,,-0.916290731874155,,,,
Ficus dicranostyla,,,,,,,,,0.06765864847381486,,,,
Ficus drupacea,,,,,,,,,,,,,-1.5606477482646683
Ficus elastica,,2.333922235257952,,,,,,,4.585375558659912,,,,-0.48273523598679136
Ficus erecta,,3.1847549859755637,3.2665977803718356,0.20087716337314113,,,,,,3.1044720661492446,,,-0.7550225842780328
Ficus exasperata,,,3.256014798037052,,,,,-0.9675840262617056,-0.7765287894989963,,,,-1.0659515064285614
Ficus eximia,,,,,,,,,,,,,-0.7977675036325544
Ficus fistulosa,,,3.1822118404966093,0.4382549309311553,,,,-1.7147984280919266,-1.2039728043259361,2.3702437414678603,,,-0.9675840262617056
