accepted_bin,obs_value,LAT,LON,TraitID,trait_short
Pouteria caimito,19.30019722796635,-14.4,-61.14,14,Leaf N
Rinoreocarpus ulei,19.136605,-14.4,-61.14,14,Leaf N
Spondias mombin,23.609999999999996,-14.4,-61.14,14,Leaf N
Lacistema aggregatum,21.097464999999996,-14.4,-61.13,14,Leaf N
Licania gardneri,18.15354733486051,-14.4,-61.13,14,Leaf N
Miconia poeppigii,19.65751995447572,-14.4,-61.13,14,Leaf N
Qualea paraensis,20.68033865630711,-14.4,-61.13,14,Leaf N
Rinoreocarpus ulei,20.758762591713623,-14.4,-61.13,14,Leaf N
Vochysia mapirensis,24.020045,-14.4,-61.13,14,Leaf N
Capirona decorticans,30.189550000000004,-14.38,-61.14,14,Leaf N
Crepidospermum goudotianum,22.166385299728056,-14.38,-61.14,14,Leaf N
Dipteryx alata,21.659245,-14.38,-61.14,14,Leaf N
Ecclinusa ramiflora,20.282849999999996,-14.38,-61.14,14,Leaf N
Erisma uncinatum,16.25827123996715,-14.38,-61.14,14,Leaf N
Helicostylis tomentosa,32.96597499999999,-14.38,-61.14,14,Leaf N
Laxoplumeria tessmannii,22.723960000000005,-14.38,-61.14,14,Leaf N
Ocotea guianensis,19.777359999999998,-14.38,-61.14,14,Leaf N
Pourouma guianensis,25.25851900336662,-14.38,-61.14,14,Leaf N
Pseudolmedia macrophylla,20.977134090421494,-14.38,-61.14,14,Leaf N
Sloanea eichleri,17.606130000000004,-14.38,-61.14,14,Leaf N
Talisia angustifolia,22.413909999999998,-14.38,-61.14,14,Leaf N
Acacia dimidiata,21.559999999999995,-14.3,132.08,14,Leaf N
Buchanania obovata,11.59,-14.3,132.08,14,Leaf N
Corymbia bleeseri,9.009999999999998,-14.3,132.08,14,Leaf N
Corymbia confertiflora,11.74,-14.3,132.08,14,Leaf N
Erythrophleum chlorostachys,28.330140902900865,-14.3,132.08,14,Leaf N
Eucalyptus miniata,10.367071128881586,-14.3,132.08,14,Leaf N
Eucalyptus tectifica,10.72,-14.3,132.08,14,Leaf N
Eucalyptus tetrodonta,9.200459962009825,-14.3,132.08,14,Leaf N
Grevillea pyramidalis,5.58,-14.3,132.08,14,Leaf N
Lysiphyllum cunninghamii,15.329999999999998,-14.3,132.08,14,Leaf N
Petalostigma quadriloculare,6.879999999999999,-14.3,132.08,14,Leaf N
Planchonia careya,18.110000000000003,-14.3,132.08,14,Leaf N
Corymbia latifolia,5.9,-14.09,131.23,14,Leaf N
Eucalyptus tetrodonta,7.749999999999999,-14.09,131.23,14,Leaf N
Polylepis pauta,19.800000000000004,-13.2,-71.62,14,Leaf N
Polylepis pauta,19.688319573378433,-13.2,-71.26,14,Leaf N
Clethra cuneata,8.599999999999998,-13.19,-71.59,14,Leaf N
Clusia rosea,12.300000000000002,-13.19,-71.59,14,Leaf N
Schefflera allocotantha,13.999999999999996,-13.19,-71.59,14,Leaf N
Weinmannia crassifolia,13.099999999999998,-13.19,-71.59,14,Leaf N
Cinchona officinalis,26.447488584474904,-13.19,-71.58,14,Leaf N
Cinnamomum floccosum,20.374410774410805,-13.19,-71.58,14,Leaf N
Clethra cuneata,10.483351475157251,-13.19,-71.58,14,Leaf N
Clusia rosea,15.119193747107127,-13.19,-71.58,14,Leaf N
Escallonia paniculata,20.26498582160003,-13.19,-71.58,14,Leaf N
Hedyosmum maximum,18.2256652071405,-13.19,-71.58,14,Leaf N
Miconia coelestis,14.400218331507626,-13.19,-71.58,14,Leaf N
Myrsine coriacea,23.866181818181804,-13.19,-71.58,14,Leaf N
Podocarpus oleifolius,13.568627450980399,-13.19,-71.58,14,Leaf N
Schefflera allocotantha,14.001756465562218,-13.19,-71.58,14,Leaf N
Styrax foveolaria,13.195290662405045,-13.19,-71.58,14,Leaf N
Weinmannia bangii,14.560111351485904,-13.19,-71.58,14,Leaf N
Weinmannia crassifolia,12.760316468858907,-13.19,-71.58,14,Leaf N
Brunellia cuzcoensis,25.19,-13.17,-71.59,14,Leaf N
Cinnamomum floccosum,17.54360485376709,-13.17,-71.59,14,Leaf N
Clethra scabra,16.591616121982536,-13.17,-71.59,14,Leaf N
Miconia livida,24.040000000000003,-13.17,-71.59,14,Leaf N
Morella pavonis,20.37660642875152,-13.17,-71.59,14,Leaf N
Myrsine coriacea,18.610300437751746,-13.17,-71.59,14,Leaf N
Myrsine youngii,18.677810966669583,-13.17,-71.59,14,Leaf N
Ocotea cernua,15.393513091051203,-13.17,-71.59,14,Leaf N
Persea buchtienii,16.601270662457416,-13.17,-71.59,14,Leaf N
Podocarpus oleifolius,12.770000000000001,-13.17,-71.59,14,Leaf N
Prunus integrifolia,21.69247611500356,-13.17,-71.59,14,Leaf N
Weinmannia pubescens,14.469446282547509,-13.17,-71.59,14,Leaf N
Hedyosmum scabrum,19.699999999999996,-13.17,-71.58,14,Leaf N
Hedyosmum scabrum,19.592210227940402,-13.17,-71.57,14,Leaf N
Clethra cuneata,13.137202882287326,-13.11,-71.6,14,Leaf N
Miconia atrofusca,18.894243851084013,-13.11,-71.6,14,Leaf N
Miconia media,18.891089108910904,-13.11,-71.6,14,Leaf N
Miconia setulosa,18.349586357792255,-13.11,-71.6,14,Leaf N
Myrsine andina,18.802770008698182,-13.11,-71.6,14,Leaf N
Prunus huantensis,19.749999999999996,-13.11,-71.6,14,Leaf N
Symplocos psiloclada,10.675265945712006,-13.11,-71.6,14,Leaf N
Citronella incarum,27.551658147317845,-13.1,-71.59,14,Leaf N
Clethra cuneata,12.581088039560584,-13.1,-71.59,14,Leaf N
Freziera karsteniana,15.233359564684879,-13.1,-71.59,14,Leaf N
Ilex biserrulata,12.3436196830692,-13.1,-71.59,14,Leaf N
Ilex sessiliflora,10.428756525464875,-13.1,-71.59,14,Leaf N
Miconia floribunda,10.34,-13.1,-71.59,14,Leaf N
Myrsine coriacea,16.399549081728853,-13.1,-71.59,14,Leaf N
Persea buchtienii,12.440255806125899,-13.1,-71.59,14,Leaf N
Persea corymbosa,14.425531914893604,-13.1,-71.59,14,Leaf N
Schefflera allocotantha,11.5481620606386,-13.1,-71.59,14,Leaf N
Weinmannia auriculata,14.825230465188584,-13.1,-71.59,14,Leaf N
Alchornea acutifolia,12.119999999999997,-13.1,-71.58,14,Leaf N
Alchornea anamariae,12.749999999999996,-13.1,-71.58,14,Leaf N
Alchornea pearcei,9.37674418604651,-13.1,-71.58,14,Leaf N
Clethra scabra,11.680000000000001,-13.1,-71.58,14,Leaf N
Hieronyma macrocarpa,25.02,-13.1,-71.58,14,Leaf N
Miconia coelestis,19.235268775835564,-13.1,-71.58,14,Leaf N
Miconia dispar,16.2288516550879,-13.1,-71.58,14,Leaf N
Miconia egensis,12.530000000000001,-13.1,-71.58,14,Leaf N
Ocotea insularis,15.920189025991098,-13.1,-71.58,14,Leaf N
Prunus debilis,16.420175072947096,-13.1,-71.58,14,Leaf N
Prunus integrifolia,15.045000000000002,-13.1,-71.58,14,Leaf N
Balanites aegyptiaca,20.1823192707229,-13.1,-15.38,14,Leaf N
Ziziphus jujuba,21.9294517637059,-13.1,-15.38,14,Leaf N
Clethra revoluta,11.625813753992615,-13.07,-71.63,14,Leaf N
Hedyosmum racemosum,18.73782105334596,-13.07,-71.63,14,Leaf N
Alchornea anamariae,18.202707004016002,-13.07,-71.55,14,Leaf N
Clethra fagifolia,11.111191648286905,-13.07,-71.55,14,Leaf N
Clethra revoluta,12.1,-13.07,-71.55,14,Leaf N
Cupania rubiginosa,16.56780492400849,-13.07,-71.55,14,Leaf N
Ficus americana,12.661143305573288,-13.07,-71.55,14,Leaf N
Guatteria terminalis,15.93505750409797,-13.07,-71.55,14,Leaf N
Hedyosmum racemosum,18.2,-13.07,-71.55,14,Leaf N
Myrcia mollis,10.218167016891318,-13.07,-71.55,14,Leaf N
Myrcia splendens,10.38851376637254,-13.07,-71.55,14,Leaf N
Nectandra cuspidata,14.457443361709057,-13.07,-71.55,14,Leaf N
Prunus pleiantha,10.909026406735714,-13.07,-71.55,14,Leaf N
Roupala monosperma,7.990326175346828,-13.07,-71.55,14,Leaf N
Schefflera patula,15.258673554541621,-13.07,-71.55,14,Leaf N
Alchornea anamariae,17.835343307586516,-13.04,-71.54,14,Leaf N
Brunellia stenoptera,16.659841282490927,-13.04,-71.54,14,Leaf N
Cabralea canjerana,24.270778521197578,-13.04,-71.54,14,Leaf N
Cecropia angustifolia,25.89532298355502,-13.04,-71.54,14,Leaf N
Endlicheria chalisea,20.805014193002602,-13.04,-71.54,14,Leaf N
Endlicheria macrophylla,26.53758656894331,-13.04,-71.54,14,Leaf N
Hieronyma asperifolia,16.21685920818687,-13.04,-71.54,14,Leaf N
Hieronyma fendleri,20.6001841055538,-13.04,-71.54,14,Leaf N
Licaria cannella,20.545116650479716,-13.04,-71.54,14,Leaf N
Matayba guianensis,17.712023644283477,-13.04,-71.54,14,Leaf N
Nectandra amazonum,15.805818209550456,-13.04,-71.54,14,Leaf N
Ocotea cernua,17.87354881853126,-13.04,-71.54,14,Leaf N
Pourouma bicolor,22.26420376368241,-13.04,-71.54,14,Leaf N
Pouteria sagotiana,17.837097462918116,-13.04,-71.54,14,Leaf N
Tapirira obtusa,13.536220659141184,-13.04,-71.54,14,Leaf N
Vismia gracilis,20.10120874092611,-13.04,-71.54,14,Leaf N
Beilschmiedia latifolia,16.997733829943787,-13.04,-71.53,14,Leaf N
Dendropanax cuneatus,20.100233879051096,-13.04,-71.53,14,Leaf N
Elaeagia mariae,12.839312865804299,-13.04,-71.53,14,Leaf N
Ficus americana,13.461086449129168,-13.04,-71.53,14,Leaf N
Hieronyma macrocarpa,16.397701330610015,-13.04,-71.53,14,Leaf N
Inga killipiana,23.878527746984233,-13.04,-71.53,14,Leaf N
Matayba guianensis,14.48544531641815,-13.04,-71.53,14,Leaf N
Miconia coelestis,24.24080303419524,-13.04,-71.53,14,Leaf N
Myrcia mollis,13.96,-13.04,-71.53,14,Leaf N
Pouteria torta,18.197580936815534,-13.04,-71.53,14,Leaf N
Protium nodulosum,14.670000000000003,-13.04,-71.53,14,Leaf N
Protium sagotianum,15.933986591026299,-13.04,-71.53,14,Leaf N
Protium spruceanum,17.357613328167396,-13.04,-71.53,14,Leaf N
Pseudolmedia laevigata,23.099672133867564,-13.04,-71.53,14,Leaf N
Weinmannia lechleriana,15.10583643004851,-13.04,-71.53,14,Leaf N
Corymbia latifolia,5.5,-13.04,131.07,14,Leaf N
Eucalyptus tectifica,8.94,-13.04,131.07,14,Leaf N
Ficus crocata,18.2,-12.95,-71.53,14,Leaf N
Pourouma minor,22.200000000000003,-12.95,-71.53,14,Leaf N
Virola elongata,22.099999999999998,-12.95,-71.53,14,Leaf N
Brosimum lactescens,21.175856499742647,-12.84,-69.28,14,Leaf N
Heisteria acuminata,21.479939999999996,-12.84,-69.28,14,Leaf N
Inga edulis,34.46517,-12.84,-69.28,14,Leaf N
Iryanthera juruensis,16.91185,-12.84,-69.28,14,Leaf N
Leonia glycycarpa,14.915749999999997,-12.84,-69.28,14,Leaf N
Manilkara inundata,23.78285,-12.84,-69.28,14,Leaf N
Maquira calophylla,23.174539999999997,-12.84,-69.28,14,Leaf N
Pourouma minor,19.544719999999998,-12.84,-69.28,14,Leaf N
Pouteria cuspidata,14.220732172567098,-12.84,-69.28,14,Leaf N
Pseudolmedia laevis,18.692933550040692,-12.84,-69.28,14,Leaf N
Pseudolmedia macrophylla,19.316699056703115,-12.84,-69.28,14,Leaf N
Tachigali polyphylla,29.375784592650458,-12.84,-69.28,14,Leaf N
Talisia mollis,23.965249999999997,-12.84,-69.28,14,Leaf N
Amaioua corymbosa,23.13,-12.83,-69.29,14,Leaf N
Amaioua guianensis,24.830000000000002,-12.83,-69.29,14,Leaf N
Anthodiscus klugii,18.68265,-12.83,-69.29,14,Leaf N
Aspidosperma parvifolium,35.94,-12.83,-69.29,14,Leaf N
Bertholletia excelsa,17.9188191881919,-12.83,-69.29,14,Leaf N
Brosimum alicastrum,21.819999999999997,-12.83,-69.29,14,Leaf N
Brosimum guianense,27.999999999999996,-12.83,-69.29,14,Leaf N
Brosimum lactescens,19.78,-12.83,-69.29,14,Leaf N
Caraipa myrcioides,12.719999999999997,-12.83,-69.29,14,Leaf N
Cecropia sciadophylla,20.869999999999997,-12.83,-69.29,14,Leaf N
Celtis schippii,22.594744605356333,-12.83,-69.29,14,Leaf N
Clarisia racemosa,26.694378009259577,-12.83,-69.29,14,Leaf N
Coccoloba densifrons,19.159999999999997,-12.83,-69.29,14,Leaf N
Dialium guianense,24.880000000000003,-12.83,-69.29,14,Leaf N
Dipteryx alata,20.992421746293203,-12.83,-69.29,14,Leaf N
Endlicheria formosa,20.52,-12.83,-69.29,14,Leaf N
Eschweilera coriacea,17.77805844614494,-12.83,-69.29,14,Leaf N
Eugenia ochrophloea,15.289999999999997,-12.83,-69.29,14,Leaf N
Ficus schultesii,14.211308765236927,-12.83,-69.29,14,Leaf N
Guarea glabra,36.980000000000004,-12.83,-69.29,14,Leaf N
Guarea gomma,26.27074,-12.83,-69.29,14,Leaf N
Guarea kunthiana,27.51,-12.83,-69.29,14,Leaf N
Guarea macrophylla,24.44,-12.83,-69.29,14,Leaf N
Hirtella excelsa,17.390000000000004,-12.83,-69.29,14,Leaf N
Inga alba,33.42233170447034,-12.83,-69.29,14,Leaf N
Inga chartacea,27.627120000000005,-12.83,-69.29,14,Leaf N
Iryanthera juruensis,18.8890995244616,-12.83,-69.29,14,Leaf N
Iryanthera laevis,17.275865856518024,-12.83,-69.29,14,Leaf N
Laetia corymbulosa,27.619640000000008,-12.83,-69.29,14,Leaf N
Leonia glycycarpa,21.4,-12.83,-69.29,14,Leaf N
Lindackeria paludosa,23.32,-12.83,-69.29,14,Leaf N
Mabea nitida,25.463018073626724,-12.83,-69.29,14,Leaf N
Maquira guianensis,26.590000000000003,-12.83,-69.29,14,Leaf N
Micropholis guyanensis,18.9,-12.83,-69.29,14,Leaf N
Minquartia guianensis,20.219999999999995,-12.83,-69.29,14,Leaf N
Myroxylon balsamum,30.504011449859235,-12.83,-69.29,14,Leaf N
Nectandra pulverulenta,21.519999999999996,-12.83,-69.29,14,Leaf N
Nectandra viburnoides,17.310000000000002,-12.83,-69.29,14,Leaf N
Neea divaricata,27.42713984359288,-12.83,-69.29,14,Leaf N
Neea macrophylla,33.41,-12.83,-69.29,14,Leaf N
Pourouma cecropiifolia,23.12433782835737,-12.83,-69.29,14,Leaf N
Pourouma guianensis,24.639999999999997,-12.83,-69.29,14,Leaf N
Pourouma minor,19.540000000000003,-12.83,-69.29,14,Leaf N
Pouteria bangii,37.150000000000006,-12.83,-69.29,14,Leaf N
Pouteria caimito,19.73,-12.83,-69.29,14,Leaf N
Pouteria cladantha,37.81641208962998,-12.83,-69.29,14,Leaf N
Pouteria torta,24.664818962747084,-12.83,-69.29,14,Leaf N
Prunus detrita,25.340000000000003,-12.83,-69.29,14,Leaf N
Pseudolmedia laevis,13.929888269712958,-12.83,-69.29,14,Leaf N
Pterocarpus rohrii,17.517894407507274,-12.83,-69.29,14,Leaf N
Rinorea viridifolia,23.400000000000002,-12.83,-69.29,14,Leaf N
Ruizodendron ovale,25.17,-12.83,-69.29,14,Leaf N
Sapium marmieri,18.3157236636449,-12.83,-69.29,14,Leaf N
Sarcaulus brasiliensis,13.870000000000001,-12.83,-69.29,14,Leaf N
Simarouba amara,17.219999999999995,-12.83,-69.29,14,Leaf N
Sloanea fragrans,22.479999999999997,-12.83,-69.29,14,Leaf N
Sloanea obtusifolia,18.149999999999995,-12.83,-69.29,14,Leaf N
Sloanea stipitata,16.47248,-12.83,-69.29,14,Leaf N
Sorocea briquetii,24.867290015874914,-12.83,-69.29,14,Leaf N
Sorocea trophoides,25.510479304213565,-12.83,-69.29,14,Leaf N
Swartzia arborescens,34.59000000000001,-12.83,-69.29,14,Leaf N
Swartzia leptopetala,38.12741,-12.83,-69.29,14,Leaf N
Symphonia globulifera,17.98299880597372,-12.83,-69.29,14,Leaf N
Tachigali bracteosa,20.61,-12.83,-69.29,14,Leaf N
Tapirira guianensis,22.32,-12.83,-69.29,14,Leaf N
Tapura acreana,19.670000000000005,-12.83,-69.29,14,Leaf N
Tapura juruana,14.54,-12.83,-69.29,14,Leaf N
Tetragastris altissima,15.289999999999997,-12.83,-69.29,14,Leaf N
Tetragastris panamensis,13.519999999999998,-12.83,-69.29,14,Leaf N
Theobroma speciosum,19.350000000000005,-12.83,-69.29,14,Leaf N
Thyrsodium spruceanum,27.940000000000005,-12.83,-69.29,14,Leaf N
Trichilia septentrionalis,23.809999999999995,-12.83,-69.29,14,Leaf N
Triplaris peruviana,25.729999999999997,-12.83,-69.29,14,Leaf N
Triplaris setosa,31.539999999999992,-12.83,-69.29,14,Leaf N
Unonopsis guatterioides,24.830000000000002,-12.83,-69.29,14,Leaf N
Virola calophylla,26.281808506687746,-12.83,-69.29,14,Leaf N
Virola surinamensis,21.069999999999997,-12.83,-69.29,14,Leaf N
Zanthoxylum juniperinum,22.707340422676,-12.83,-69.29,14,Leaf N
Astronium lecointei,23.170749999999998,-12.83,-69.28,14,Leaf N
Brosimum guianense,26.103719999999992,-12.83,-69.28,14,Leaf N
Cabralea canjerana,38.658686056290804,-12.83,-69.28,14,Leaf N
Calycophyllum megistocaulum,25.5021,-12.83,-69.28,14,Leaf N
Copaifera reticulata,23.39793190892868,-12.83,-69.28,14,Leaf N
Diplotropis purpurea,29.63506,-12.83,-69.28,14,Leaf N
Drypetes gentryi,19.968170000000004,-12.83,-69.28,14,Leaf N
Eschweilera coriacea,19.446075773142578,-12.83,-69.28,14,Leaf N
Glycydendron amazonicum,22.73262589879965,-12.83,-69.28,14,Leaf N
Hymenaea oblongifolia,17.4375729288215,-12.83,-69.28,14,Leaf N
Inga spectabilis,32.06752,-12.83,-69.28,14,Leaf N
Laetia procera,21.809999999999995,-12.83,-69.28,14,Leaf N
Manilkara inundata,24.13233,-12.83,-69.28,14,Leaf N
Meliosma herbertii,17.839360000000003,-12.83,-69.28,14,Leaf N
Nectandra purpurea,20.4090707760876,-12.83,-69.28,14,Leaf N
Oxandra xylopioides,18.597659999999998,-12.83,-69.28,14,Leaf N
Pourouma minor,19.195791205365822,-12.83,-69.28,14,Leaf N
Pouteria torta,19.053619999999995,-12.83,-69.28,14,Leaf N
Pseudolmedia laevis,18.611109999999996,-12.83,-69.28,14,Leaf N
Pseudolmedia macrophylla,18.464466849308444,-12.83,-69.28,14,Leaf N
Sagotia racemosa,25.96001754812828,-12.83,-69.28,14,Leaf N
Tetragastris panamensis,15.185740000000001,-12.83,-69.28,14,Leaf N
Trattinnickia glaziovii,17.481014515711845,-12.83,-69.28,14,Leaf N
Amaioua corymbosa,21.180000000000003,-12.83,-69.27,14,Leaf N
Amaioua guianensis,21.04,-12.83,-69.27,14,Leaf N
Bertholletia excelsa,26.62,-12.83,-69.27,14,Leaf N
Brosimum alicastrum,22.730000000000004,-12.83,-69.27,14,Leaf N
Brosimum guianense,25.86,-12.83,-69.27,14,Leaf N
Brosimum lactescens,19.83,-12.83,-69.27,14,Leaf N
Brosimum rubescens,18.409999999999997,-12.83,-69.27,14,Leaf N
Calophyllum brasiliense,13.229999999999999,-12.83,-69.27,14,Leaf N
Caraipa densifolia,17.38017581812703,-12.83,-69.27,14,Leaf N
Caraipa myrcioides,11.009999999999998,-12.83,-69.27,14,Leaf N
Casearia javitensis,22.929999999999996,-12.83,-69.27,14,Leaf N
Clarisia racemosa,25.899999999999995,-12.83,-69.27,14,Leaf N
Conceveiba guianensis,20.74,-12.83,-69.27,14,Leaf N
Cupania scrobiculata,22.61,-12.83,-69.27,14,Leaf N
Dialium guianense,29.896885945897722,-12.83,-69.27,14,Leaf N
Diospyros capreifolia,16.110000000000003,-12.83,-69.27,14,Leaf N
Enterolobium schomburgkii,33.838352548055994,-12.83,-69.27,14,Leaf N
Eschweilera coriacea,21.46,-12.83,-69.27,14,Leaf N
Hebepetalum humiriifolia,26.819934999999997,-12.83,-69.27,14,Leaf N
Heisteria acuminata,18.35,-12.83,-69.27,14,Leaf N
Helicostylis tomentosa,24.999999999999996,-12.83,-69.27,14,Leaf N
Hevea guianensis,25.563449999999996,-12.83,-69.27,14,Leaf N
Hymenaea oblongifolia,22.97208,-12.83,-69.27,14,Leaf N
Inga tenuistipula,30.130159999999997,-12.83,-69.27,14,Leaf N
Jacaranda copaia,26.120000000000005,-12.83,-69.27,14,Leaf N
Jacaranda obtusifolia,20.690000000000005,-12.83,-69.27,14,Leaf N
Laetia procera,27.365184999999997,-12.83,-69.27,14,Leaf N
Licania canescens,18.289999999999996,-12.83,-69.27,14,Leaf N
Licania heteromorpha,17.382130000000004,-12.83,-69.27,14,Leaf N
Licaria aurea,20.67,-12.83,-69.27,14,Leaf N
Macoubea guianensis,17.630000000000003,-12.83,-69.27,14,Leaf N
Matayba purgans,28.71,-12.83,-69.27,14,Leaf N
Meliosma herbertii,16.85864,-12.83,-69.27,14,Leaf N
Miconia punctata,32.050639999999994,-12.83,-69.27,14,Leaf N
Miconia pyrifolia,18.645000000000003,-12.83,-69.27,14,Leaf N
Miconia trinervia,18.090000000000003,-12.83,-69.27,14,Leaf N
Micropholis guyanensis,20.531879936507277,-12.83,-69.27,14,Leaf N
Micropholis venulosa,20.908105000000003,-12.83,-69.27,14,Leaf N
Minquartia guianensis,22.468872667149924,-12.83,-69.27,14,Leaf N
Mouriri apiranga,16.03,-12.83,-69.27,14,Leaf N
Mouriri nigra,16.02,-12.83,-69.27,14,Leaf N
Nectandra pulverulenta,19.78,-12.83,-69.27,14,Leaf N
Nectandra viburnoides,26.299999999999997,-12.83,-69.27,14,Leaf N
Neea divaricata,26.530000000000005,-12.83,-69.27,14,Leaf N
Neea macrophylla,48.42000000000001,-12.83,-69.27,14,Leaf N
Ocotea bofo,23.355849530856293,-12.83,-69.27,14,Leaf N
Ouratea iquitosensis,15.499999999999998,-12.83,-69.27,14,Leaf N
Pourouma cucura,21.277019999999997,-12.83,-69.27,14,Leaf N
Pourouma guianensis,20.7,-12.83,-69.27,14,Leaf N
Pourouma minor,21.258999999999997,-12.83,-69.27,14,Leaf N
Pouteria caimito,17.589999999999996,-12.83,-69.27,14,Leaf N
Pouteria cladantha,15,-12.83,-69.27,14,Leaf N
Pouteria torta,18.369874795436136,-12.83,-69.27,14,Leaf N
Pseudolmedia laevigata,16.971485398623447,-12.83,-69.27,14,Leaf N
Pseudolmedia macrophylla,18.7973268333427,-12.83,-69.27,14,Leaf N
Quararibea ochrocalyx,29.15910999999999,-12.83,-69.27,14,Leaf N
Roucheria columbiana,18.613547108869778,-12.83,-69.27,14,Leaf N
Sarcaulus brasiliensis,21.570000000000004,-12.83,-69.27,14,Leaf N
Sloanea brevipes,16.55,-12.83,-69.27,14,Leaf N
Sloanea fragrans,12.749999999999996,-12.83,-69.27,14,Leaf N
Sterculia tessmannii,15.82,-12.83,-69.27,14,Leaf N
Symphonia globulifera,22.589999999999996,-12.83,-69.27,14,Leaf N
Tachigali bracteosa,23.08,-12.83,-69.27,14,Leaf N
Tachigali polyphylla,32.0810645979035,-12.83,-69.27,14,Leaf N
Tachigali rugosa,22.899459999999998,-12.83,-69.27,14,Leaf N
Talisia cupularis,25.91,-12.83,-69.27,14,Leaf N
Tetragastris altissima,16.90688,-12.83,-69.27,14,Leaf N
Tetragastris panamensis,17.91,-12.83,-69.27,14,Leaf N
Theobroma speciosum,22.51,-12.83,-69.27,14,Leaf N
Thyrsodium spruceanum,26.46,-12.83,-69.27,14,Leaf N
Virola calophylla,21.669342378500943,-12.83,-69.27,14,Leaf N
Miconia pyrifolia,14.575531303848399,-12.83,-69.07,14,Leaf N
Ocotea bofo,17.9239263803681,-12.83,-69.07,14,Leaf N
Pouteria torta,17.5726898175397,-12.83,-69.07,14,Leaf N
Sloanea brevipes,16.4277091118137,-12.83,-69.07,14,Leaf N
Bertholletia excelsa,26.705510000000004,-12.82,-69.26,14,Leaf N
Calophyllum brasiliense,11.790299999999998,-12.82,-69.26,14,Leaf N
Helicostylis tomentosa,18.071159999999995,-12.82,-69.26,14,Leaf N
Hymenaea parvifolia,19.120314999999998,-12.82,-69.26,14,Leaf N
Iryanthera laevis,14.289130000000002,-12.82,-69.26,14,Leaf N
Jacaranda copaia,30.638330000000007,-12.82,-69.26,14,Leaf N
Licania heteromorpha,19.097380000000005,-12.82,-69.26,14,Leaf N
Miconia dolichorrhyncha,19.514559999999996,-12.82,-69.26,14,Leaf N
Pourouma minor,24.414557267581262,-12.82,-69.26,14,Leaf N
Tachigali polyphylla,21.5417,-12.82,-69.26,14,Leaf N
Tetragastris altissima,16.91907,-12.82,-69.26,14,Leaf N
Virola sebifera,27.02067,-12.82,-69.26,14,Leaf N
Acacia auriculiformis,22.712546689969397,-12.7,131,14,Leaf N
Brachychiton megaphyllus,20.200000000000003,-12.7,131,14,Leaf N
Buchanania obovata,11.499999999999998,-12.7,131,14,Leaf N
Callitris columellaris,10.097383424024855,-12.7,131,14,Leaf N
Cochlospermum fraseri,17.600000000000005,-12.7,131,14,Leaf N
Corymbia clavigera,10.4,-12.7,131,14,Leaf N
Corymbia foelscheana,9.002843499128504,-12.7,131,14,Leaf N
Erythrophleum chlorostachys,20.79828624193237,-12.7,131,14,Leaf N
Eucalyptus miniata,17,-12.7,131,14,Leaf N
Eucalyptus tetrodonta,7.66930022005479,-12.7,131,14,Leaf N
Melaleuca viridiflora,7.454196270784824,-12.7,131,14,Leaf N
Planchonia careya,17.06458320616123,-12.7,131,14,Leaf N
Syzygium eucalyptoides,10.203779013301874,-12.7,131,14,Leaf N
Syzygium suborbiculare,12.211788922582695,-12.7,131,14,Leaf N
